postalcode,lat,lon
232340,25.3715,82.1091
577220,13.7422,75.4583
365456,21.8587,76.71
673573,11.4492,75.9905
577135,14.4031,76.3071
759100,22.7082,82.4621
314029,22.7883,73.7273
249408,27.1713,79.3907
380004,23.0333,72.6181
524409,14.2957,79.7377
273303,26.0841,80.7499
441215,20.4383,74.5571
250625,29.2296,77.354
416207,20.3071,74.6573
174306,31.425,76.3329
517414,14.2214,78.7891
670642,11.7926,75.9563
515291,13.888,77.2216
686016,9.5634,76.528
689507,25.1825,75.8391
518463,15.7145,77.5954
764057,21.9342,81.9982
488333,24.6826,79.6314
506369,17.2512,78.6683
509153,17.5634,78.894
630006,10.0661,78.7679
306104,25.2105,77.4896
623522,9.3756,78.954
695007,8.5225,76.9606
394310,23.9845,86.4506
736157,26.3144,89.3013
742201,23.5293,90.3419
679551,10.7544,76.3488
680684,11.0584,77.493
124113,29.7748,78.7401
422105,19.5743,74.5064
613501,12.9191,79.1508
533340,15.8822,80.4399
731201,24.2637,83.7412
534101,16.813,81.5287
395005,21.387,71.7513
221112,24.6321,79.6177
504105,20.2448,85.7269
177006,26.9777,79.4188
515661,14.4832,78.0509
307513,26.7245,75.0447
690107,9.2593,76.5564
768109,20.9667,83.5333
673008,11.549,75.7569
625533,11.1022,77.9929
465683,26.7253,77.3155
230144,27.3167,82.35
801102,25.0842,82.5929
788722,24.8486,92.2791
731221,24.1264,84.1699
585329,19.3832,77.5645
500013,17.48,78.4266
783334,26.3093,87.3556
173204,30.8986,76.9659
584143,15.2607,75.9617
152026,29.805,74.6169
635113,12.6029,77.8521
713323,23.9666,86.1117
364230,23.7464,74.4825
586215,17.0001,75.9934
742137,23.9595,88.0402
781003,24.9965,90.3336
711408,20.851,86.7635
571435,12.5293,77.0634
606804,12.1211,79.1509
431809,18.7881,77.3527
515408,15.0501,77.8725
303305,25.5868,77.2822
249185,30.8746,78.0773
581109,12.7826,76.5943
788781,24.3666,91.1835
422103,19.5165,74.3119
524306,14.6039,79.6338
144211,31.951,75.6149
444110,17.949,75.2065
680689,11.0584,77.493
141401,30.703,76.2211
700008,22.2009,86.4895
781306,26.5186,90.4334
563129,14.0671,77.9432
332406,26.5378,76.0911
614902,9.3519,77.5684
211019,26.6356,79.4507
723133,23.5272,86.8571
531162,17.2157,82.2744
574212,12.6609,75.3693
143409,29.1798,76.2829
144209,30.897,76.9064
307027,24.9803,76.8086
822116,25.7331,82.2269
822134,24.3753,83.735
785664,27.0086,93.9319
272207,27.1113,81.8535
110039,28.1729,80.6768
847240,24.5243,84.5925
385555,23.7401,73.159
141125,24.1425,77.1619
689588,9.0023,78.1925
391175,22.0913,74.0511
402306,18.9957,74.86
522265,16.0184,80.8296
678762,11.8583,75.6114
147202,30.5351,76.1957
636001,11.6512,78.1587
713203,23.7959,87.1141
713365,23.4647,87.7327
523184,15.2963,80.1139
686691,9.6527,76.7531
620012,8.1721,77.5257
608306,9.8333,76.75
144033,31.5897,75.6135
313704,24.8127,74.0005
799008,23.4363,86.4953
804430,26.2621,80.138
461111,22.7522,72.6853
621010,11.1498,78.5989
141203,30.7035,76.2948
621209,13.9258,78.4124
686537,13.5432,76.486
533217,22.0788,83.425
686662,10.9335,76.1102
249407,29.9243,78.1076
212663,26.2898,79.3103
695521,8.3828,76.9889
521345,16.5409,80.8021
403521,15.6517,73.736
485221,23.7231,80.9813
370460,23.4192,75.3013
244303,28.5515,78.5642
509326,17.6242,76.6192
110056,28.3256,76.5918
786189,27.5112,95.1816
413714,19.809,75.3822
847106,26.3977,79.2317
845457,24.9972,79.5017
841213,26.3009,81.7558
388370,20.15,75.5333
518349,16.1406,77.9875
711106,22.5833,88.35
798604,24.8561,78.8574
383235,21.05,70.2939
530044,16.6039,81.5753
362650,21.315,72.359
689649,9.2604,76.7571
493221,28.6514,78.5132
382450,22.3617,76.319
682024,10.0243,76.3053
577598,14.6683,76.9211
848216,27.0773,79.4083
502269,17.3068,78.1372
110030,28.1758,78.1064
496661,22.402,81.9004
752079,20.1076,85.4092
507303,17.455,80.6862
799130,24.2091,87.9017
332708,28.2451,75.3184
515671,14.4149,77.72
136026,28.6472,76.9724
691319,8.909,77.0593
431007,19.8063,75.5244
110089,27.8827,78.2237
203205,30.9714,74.8233
524403,14.0427,79.5118
342601,26.2199,74.7218
609111,11.2175,79.7944
276121,30.2752,76.7058
691305,9.0217,76.9326
761131,19.9694,84.6329
721201,22.7539,86.2544
805126,25.6707,81.9281
394352,20.3812,73.0203
413114,18.985,74.9065
734320,26.9319,88.4504
680663,10.2222,76.1992
586122,16.6324,75.8355
741501,23.0944,88.6742
246472,26.9514,78.0753
691015,11.45,75.6833
670309,12.0633,76.1834
685588,9.9436,77.9614
835206,28.7609,78.285
174023,31.512,76.6494
416550,17.2636,74.9356
431716,20.4465,77.4178
431801,19.1832,76.3539
732128,27.124,77.7056
670334,12.0633,76.1834
713167,25.1624,83.8253
785688,26.0113,92.562
813210,25.2117,84.1716
523286,15.465,80.1536
517582,11.2362,77.1051
131024,29.0664,76.9012
690103,9.2593,76.5564
759145,21.416,86.3416
144521,31.1327,76.3603
628208,8.9678,78.3234
700031,27.1497,79.4894
425001,21.0519,76.5346
524315,15.0901,80.1084
193121,34.1615,74.5833
416415,17.6488,74.9912
600004,13.0292,80.2708
333307,28.2934,74.603
643239,11.4273,76.5622
781006,24.9965,90.3336
845419,27.2031,78.8303
416412,20.8835,77.1516
769001,22.225,84.8641
277204,26.0784,82.2048
509352,15.6772,78.0091
845315,26.219,83.103
722171,23.1715,86.8339
431124,18.9469,76.172
575004,12.5964,76.824
631606,12.355,79.7785
764004,20.3407,80.5827
534209,16.5,81.25
752115,20.9938,85.3731
700020,22.4949,88.4366
712417,20.4415,86.252
209205,25.7991,79.8661
231221,25.4886,79.4671
425114,21.0152,74.8968
786187,27.1541,93.8053
332702,25.5059,75.5683
731124,24.4471,83.1303
415537,20.0212,76.3755
382130,25.6107,73.5514
673317,11.4169,75.6837
332714,24.8884,72.8479
632055,12.2467,79.2254
312622,24.8631,75.9869
341504,26.2652,73.7984
581145,14.5633,75.73
143514,29.4168,75.5581
783361,26.4961,89.8821
476001,23.6722,78.9542
332028,27.1348,75.7636
400703,19.2911,74.5735
335021,30.7481,76.0553
144204,31.5843,76.0119
322211,27.7207,77.3692
560024,13.11,77.4484
786153,26.6008,93.0331
788724,24.6181,92.3378
341031,26.6039,75.1306
741121,22.8804,87.841
422402,19.0298,73.6752
783129,26.0246,90.2336
415643,20.0335,73.8656
673637,11.7728,77.2941
804435,27.351,80.4857
383215,22.6993,72.8238
333302,28.0449,76.2567
805124,26.2757,77.7743
505415,17.2941,77.5871
741253,22.8525,83.9883
391170,22.0913,74.0511
679512,10.918,76.4236
382225,24.0226,75.5843
614211,11.1494,78.4125
848101,27.1415,81.7001
314406,22.6029,88.2775
800003,24.1158,83.2948
741232,23.0507,88.3285
394170,22.3766,73.712
424208,19.4734,76.3143
852122,25.0669,79.9408
180002,28.7497,75.0118
443308,20.0077,76.3086
466115,21.9543,75.7437
847403,24.2864,80.8937
222149,26.0408,80.1689
854339,24.6273,78.5282
571428,13.1896,76.67
146107,30.0293,76.6886
209723,26.9164,79.6327
262802,25.4075,79.3516
401303,20.5196,73.0973
443002,19.6727,76.3892
382725,26.2372,75.397
305407,26.5102,73.4064
505451,18.0327,79.2109
184151,33.2603,75.1644
509358,17.4844,78.0129
574242,16.0687,77.814
221007,26.26,82.0731
734007,26.71,88.4285
413623,17.8856,75.987
584113,17.3715,76.2261
700051,23.9583,85.7628
741221,22.1369,86.4925
271215,24.5737,80.2229
805109,24.9364,85.4261
508257,17.0706,78.1153
628229,9.858,78.537
516312,14.9776,78.8922
313611,23.96,74.4526
202143,26.494,78.4337
503217,22.6108,78.8429
535547,18.4794,83.0146
695306,8.6667,76.7667
752106,21.5657,86.6621
444708,20.5964,78.2077
641008,10.9983,77.3207
781347,26.5004,91.4784
736159,24.8992,87.493
134116,29.6102,76.972
473865,23.0576,78.8368
226007,24.7307,82.6196
627352,8.856,77.7795
322236,25.9201,76.1527
638401,11.5053,77.2383
125058,33.0778,74.2758
743424,22.6794,88.7008
494446,18.6662,79.6887
501203,17.0321,78.1774
532292,18.8853,84.0309
695568,10.3281,77.873
284002,25.5115,78.7797
284303,25.8393,79.318
533263,17.5853,80.0003
673305,11.4391,75.6965
788009,23.9435,87.8964
306126,25.0866,73.1366
685551,9.7208,77.1564
757052,23.5799,82.6328
521322,17.0763,78.8039
721424,24.6307,82.3332
450110,25.5389,74.4412
508223,17.3491,79.6705
509360,20.3179,78.5177
415719,17.6556,73.2927
416005,16.6447,74.1933
742212,24.803,87.8882
410206,23.8788,74.3982
205247,23.8507,77.8898
431701,18.2119,76.7194
560092,13.0597,77.5831
802136,26.9618,81.5708
476221,25.8333,78.052
508211,17.4447,79.8514
425417,20.0296,73.7156
503245,28.3978,76.4851
431128,18.6239,76.2325
689501,25.1825,75.8391
723153,23.1906,86.3502
828125,24.4568,87.7581
125051,30.0092,75.3909
443301,21.215,76.7029
535568,26.457,70.1893
248165,30.1652,78.282
440020,23.46,80.6619
312001,24.8856,75.8122
787061,22.804,88.0673
229125,26.9965,79.1433
680553,11.0072,76.967
852131,25.9157,81.5766
509409,16.6135,77.5694
591227,16.2016,75.0584
670674,11.7874,75.7795
613104,10.8443,78.9565
535578,17.2317,82.2786
643225,11.5518,76.4148
621311,10.5892,78.1943
503120,17.6245,78.624
505501,18.0087,80.1195
757026,22.0855,86.8278
794001,25.5142,90.2024
392240,21.8815,73.01
622103,10.487,78.6618
643201,11.4405,76.5122
229126,26.3485,81.7763
263642,29.8376,79.7714
209622,27.8438,79.4566
261301,24.3163,78.9756
502295,17.8682,78.542
590009,20.4479,73.5388
678651,11.6432,77.0857
313802,22.0982,76.2286
523273,15.4165,79.9264
207242,26.01,79.7211
712411,23.3421,83.9937
143113,30.3751,77.3
535579,18.4955,83.2783
607202,11.7143,79.1802
172105,31.5029,78.1466
458330,25.8708,77.3348
844504,27.0312,79.5074
385330,27.5615,73.4714
801507,24.9859,83.0152
246164,28.6937,78.1923
283101,26.0134,75.6759
144516,30.3398,77.2311
805131,25.3219,80.7455
224188,26.4182,79.5018
262553,30.7635,78.7329
454441,24.7838,75.5798
767046,19.9322,82.8377
581187,14.9987,74.4395
425410,21.4338,74.5275
686544,9.5,76.6944
326501,24.4417,75.2249
622102,10.5135,78.6236
691333,8.9452,76.9897
473444,25.0579,78.9826
635810,13.7663,78.6942
832102,21.6736,85.668
534328,16.4697,81.5001
504308,24.241,77.1882
516505,15.745,78.5963
683589,10.1782,76.4675
612601,10.8616,79.4796
560061,12.769,77.7432
641687,11.2635,77.5636
442305,22.8624,88.5891
630502,10.1862,78.415
495553,23.7502,79.9676
410509,20.0324,74.1026
571234,12.4579,75.959
305406,26.0547,77.4412
491229,21.604,80.5701
781141,26.5807,91.4583
754111,21.5049,87.1306
577229,14.775,76.4347
441301,21.1658,78.587
732215,23.5342,86.8407
689586,9.0023,78.1925
425103,22.3515,74.826
411001,18.5196,73.8554
444005,24.052,72.7072
416306,24.882,78.3761
642113,11.2997,76.9349
784148,21.8167,80.1849
509102,16.1243,78.7013
274409,26.362,81.3206
243724,25.6844,75.8671
517432,14.7068,77.9288
533211,18.3275,82.1868
495559,23.2777,80.8975
415205,20.9405,77.2101
326038,24.8533,76.0534
600022,13.0622,80.2409
202124,27.3576,78.6958
173028,28.296,77.7849
791003,28.2727,94.6127
249130,28.7533,79.2123
752103,20.4745,85.0188
146105,30.0293,76.6886
843327,26.3394,82.4707
521101,16.5409,80.8021
503188,22.8422,80.5754
628501,9.1717,77.8699
685535,9.5195,77.0708
638182,11.4449,77.711
276124,26.9984,79.5648
151209,29.2577,75.834
416011,18.9892,75.7563
805132,26.2898,79.899
530048,15.8392,80.9845
521228,15.6938,80.0981
756051,23.0738,87.3199
781028,24.9202,87.3547
765025,21,83.0667
313321,26.5737,76.3502
473995,25.5168,77.7564
577521,13.9694,76.6201
303303,26.4454,77.4025
630611,9.9268,77.869
600043,12.968,80.1502
421308,19.3002,73.0588
382007,23.1505,72.6399
612503,13.5582,78.9992
476444,25.7632,78.1678
145027,32.2857,75.3754
470223,26.1649,77.4691
621718,11.3849,78.4863
608201,11.8967,79.3749
177022,31.787,76.6113
400052,18.7997,72.926
431708,28.0034,74.6132
342310,27.5631,72.2502
521332,17.8674,79.2044
209310,26.6728,79.6926
741103,23.026,88.4074
518360,15.2381,78.208
144022,23.3418,71.9364
721232,22.5579,82.5382
678623,11.6432,77.0857
685603,10.8028,77.895
321026,23.6836,78.6542
530041,15.8392,80.9845
415540,17.5,74.7044
249131,23.0892,78.1595
685587,9.9436,77.9614
522017,16.374,80.3585
600097,13.8144,80.2791
713202,23.7959,87.1141
110032,28.6679,77.2983
444803,26.65,80.6
581400,14.6252,74.4621
283205,26.6061,78.8512
761026,20.5974,84.3631
223222,28.5478,78.8006
334601,27.8433,73.366
461115,24.9222,77.6767
788806,24.6469,90.2706
623538,11.7463,79.7644
577525,14.364,75.8916
733129,24.0457,83.4599
736131,26.3827,89.796
680611,10.6151,76.9931
577523,13.5526,76.011
581453,17.5845,75.8642
382170,22.8524,71.1117
534146,17.2311,82.19
635815,13.5903,79.1274
400027,18.986,72.8259
712602,22.8893,88.1249
813103,28.0935,79.3691
507204,17.0371,80.4161
576215,14.3106,74.7662
385535,23.9338,73.1002
766031,21.3238,84.6329
811316,25.0996,80.4841
629161,8.3657,77.2996
636204,16.7704,78.1547
327026,23.5778,74.1088
345028,27.4487,71.6639
534451,19.716,77.0379
786004,26.2871,93.8884
363670,22.6104,72.8731
627012,11.3245,78.1732
781122,26.8076,89.4572
223104,26.8678,78.8876
505186,17.804,78.8182
686014,9.5634,76.528
473775,24.4724,79.8846
670661,11.8,75.45
416614,19.9327,73.5291
752089,21.3991,84.7534
313002,25.6179,75.7452
247129,25.1001,78.9881
496115,22.9881,78.4261
110010,28.8047,77.6823
387002,22.6939,72.8616
416004,16.6447,74.1933
562110,13.2184,77.6933
732206,25.9826,83.8575
505302,18.0424,78.7833
686637,15.1527,76.1365
500056,18.6799,80.001
421501,21.4069,79.2949
713165,25.1624,83.8253
570027,12.6808,77.4741
757037,21.6829,86.1072
345025,26.0305,72.9588
768037,20.9611,83.3131
613002,11.251,79.2296
756037,22.44,86.9688
721426,22.0916,87.5531
425505,20.778,75.9134
786126,27.489,95.3599
577554,14.0725,76.4214
765029,20.0778,83.526
507209,16.5573,79.5983
743124,22.8457,88.335
786157,24.8956,89.9243
181101,32.6122,74.7924
570012,12.3714,76.8049
522658,16.7,79.2595
394245,25.1946,75.0256
515571,13.9299,78.2363
584101,16.2047,77.354
314026,23.52,74.0203
603103,12.7808,80.2079
631207,13.3386,79.4449
403505,15.5659,73.9871
246440,28.6549,78.3096
767018,22.6876,85.5862
534197,15.6379,80.1358
246746,28.0235,75.9515
415523,18.0102,74.6953
144043,32.798,74.463
637015,11.059,78.1399
344025,26.1785,73.139
226401,25.0009,81.479
281501,27.483,77.5263
416525,15.9876,73.6452
576217,13.6116,74.6722
742224,24.7609,85.763
262552,29.882,78.5517
643212,11.4714,76.3816
585310,20.0944,74.7003
477335,26.6259,78.357
176041,29.4886,77.794
673102,9.8777,76.5545
458667,24.8946,77.0984
761012,20.6576,84.4318
505473,17.423,78.7648
230127,26.1678,82.3703
535160,18.321,83.2491
781364,25.2769,88.7431
394445,23.3121,78.2648
121001,26.4983,78.6598
686609,10.8697,77.9632
445305,22.44,77.6856
628801,8.6317,78.0398
246129,31.5268,76.4755
122506,26.4637,76.1674
678011,17.7071,77.9414
415501,18.2728,75.6467
341026,27.1382,73.7547
803114,26.9009,81.1681
230136,26.7063,79.892
483501,24.3347,79.6679
222001,26.0526,82.6813
639110,11.4844,76.7402
686144,9.7471,76.3952
585324,19.0453,77.3405
403731,15.1725,73.9419
690534,9.3504,77.0332
781314,24.0359,88.6303
470661,24.2954,77.1336
396406,20.0861,76.5196
416403,17.124,75.0139
383010,23.5271,75.5364
263664,16.5604,73.9522
247669,29.3318,77.9612
576283,13.6976,74.9543
785014,26.9371,94.8545
382475,17.0938,78.1657
400032,19.0167,72.85
402204,18.8721,72.9264
759124,20.951,83.7026
431505,18.4108,75.7912
142041,30.0809,76.1694
743351,23.256,87.8181
140119,25.3227,73.0032
492109,23.4156,80.5584
384170,24.2828,74.4241
585216,16.893,76.8065
127201,27.2539,75.2957
507203,13.4757,78.9216
507128,17.7388,80.8184
246141,30.4285,77.9698
306708,26.4529,74.3078
515731,15.111,78.5201
625008,10.9277,78.229
689126,9.3157,76.6151
400050,19.0111,73.8747
396360,20.8121,72.9981
733133,25.8262,84.0776
515581,14.2416,78.2587
171002,30.6391,77.1095
302015,26.5498,75.8563
462041,23.0817,77.5333
691004,11.45,75.6833
781131,18.9572,84.2233
785694,26.8964,94.6518
231314,24.229,80.9967
764040,17.8959,81.1833
444806,20.0192,75.6235
743355,22.8653,88.2389
483332,21.808,81.1618
683511,9.3756,78.954
785686,26.9185,94.7568
721445,29.2972,76.4844
477557,25.3275,78.4149
143529,31.4492,75.4455
110062,25.7604,75.3809
521340,16.5833,81.3
683577,9.9932,76.5442
175024,28.6049,74.6095
174035,28.5349,76.7037
736158,24.5412,88.8901
193301,34.1464,74.6565
175017,29.158,76.2704
764046,18.45,82.2167
530013,17.9257,82.1293
788031,26.3516,87.0874
682552,10.5669,72.642
521164,16.0398,80.0793
360570,24.201,74.5035
411020,18.4769,74.3505
332304,28.0085,74.8356
801505,17.6552,78.033
411002,18.8671,73.9801
524313,14.5237,80.1521
444103,20.6842,75.3946
312201,24.8556,74.5355
261201,25.7783,78.8225
363655,24.6379,71.9603
416413,18.0712,74.2092
431009,20.2798,75.6408
313330,25.7414,74.6111
452002,23.1535,75.4049
301401,27.1723,73.6452
493776,20.6625,81.553
509339,19.6758,79.3332
759107,23.3779,81.7996
360560,20.5369,73.1737
365540,21.1595,71.0555
335051,29.8222,75.088
741256,22.8525,83.9883
171209,26.7337,84.5869
175122,31.725,77.2244
623521,9.279,79.2109
712250,22.6608,88.3471
221306,23.5815,81.714
249135,30.9052,78.6794
522006,16.2997,80.4573
466118,23.6119,76.4719
125039,28.4685,76.5554
442105,20.8054,78.8877
313204,24.5992,74.8626
574227,13.0575,76.2454
628621,11.1083,78.0011
845411,25.4246,83.5634
680301,11.6146,75.928
508250,17.239,78.9273
524412,14.1664,79.9837
193108,23.7709,80.2954
713515,22.602,84.1522
581336,14.7133,74.7805
495661,21.8031,81.0544
524132,13.9607,79.5802
495682,21.8228,82.2393
685512,9.8821,77.0208
502307,17.5714,78.2118
509152,17.5634,78.894
473774,26.6214,77.6957
741315,12.2979,76.6393
843311,24.2332,82.8017
712615,25.2288,74.4218
212622,25.2941,84.055
210128,25.6402,79.7735
607804,12.25,79.5167
493663,22.0252,80.4084
686542,9.5,76.6944
327603,23.2781,75.6754
207003,25.7858,77.6692
143201,31.5173,75.2997
208024,26.5162,77.6021
471313,24.7941,79.7835
741506,23.4996,87.3216
401604,19.4856,73.9949
636140,11.2455,78.679
570002,12.2941,76.6375
686631,9.669,76.5592
591101,16.0268,74.6943
600060,13.1269,80.2467
712204,22.7528,88.3422
758038,21.7662,83.9585
691322,8.9452,76.9897
628209,8.3756,78.0553
676519,11.0547,76.1626
641022,10.9579,76.9882
192210,31.5113,76.6266
712124,22.8245,88.3384
305022,26.7675,75.6898
843101,25.4662,82.1714
847405,28.5851,78.2385
732103,27.8833,94.1167
422403,20.2254,74.7513
413250,17.7632,76.0855
331305,28.3799,75.4891
495695,24.1304,79.8391
452018,22.8817,74.0052
813113,26.6647,80.8676
689650,9.1968,76.8041
271203,27.1194,81.2278
124401,28.9335,76.7264
384215,19.3427,74.0349
444407,20.5468,77.2617
637014,11.3444,78.4709
363410,23.1148,73.4476
754137,20.3052,86.3294
176036,27.294,75.4782
641012,9.8532,78.1553
828115,23.4017,86.285
523186,15.2963,80.1139
180015,31.3224,75.7142
522341,16.126,80.4341
582206,16.1875,76.0109
503212,18.7551,76.2142
535213,16.9471,80.7516
571108,11.7431,76.0305
741153,23.4987,87.4194
604204,12.0909,78.6601
799002,23.512,89.9233
712311,23.0249,86.126
834010,24.213,87.3066
423205,21.0739,74.2934
673601,13.055,80.2767
629159,8.367,77.2433
670641,11.7926,75.9563
689602,9.1968,76.8041
402102,17.8516,73.2615
814113,23.9176,86.3722
670693,11.7594,75.5784
413213,17.796,75.6584
756025,23.1396,89.872
700132,23.2363,87.2464
732125,24.2772,82.1145
313031,26.3589,76.3951
313015,25.3365,74.1487
583118,15.4477,77.1141
609802,10.3736,78.492
274806,27.5749,76.6936
532408,17.1198,80.8913
570014,12.3714,76.8049
392160,19.4691,74.2117
136135,28.2674,75.7158
425311,20.9644,75.7785
422206,20.0947,73.9282
224189,24.7946,85.6203
272189,26.9106,81.7382
492015,28.2248,76.0432
175003,32.687,74.7461
786170,26.5971,90.8032
411009,18.8671,73.9801
562122,12.8984,77.6176
584116,14.8386,76.757
394515,21.1842,72.6893
228141,24.1014,81.6617
344701,25.7466,73.4348
491665,20.7262,80.7818
572175,14.0414,76.9393
585321,16.801,78.8204
784524,25.8688,88.2322
364250,23.8852,74.1974
783125,26.0994,90.7996
457226,22.9993,76.2415
207001,25.7858,77.6692
403722,15.3548,73.9245
742122,25.7954,88.2227
506165,18.3,79.9333
622412,11.7463,79.7644
756056,21.6614,84.6898
524123,13.5582,78.9992
431131,18.3778,75.4617
573102,12.9514,76.1354
382710,23.5194,72.4137
441109,21.8543,77.6789
523336,16.8081,78.8905
444306,20.7247,76.4374
711204,22.6195,88.331
713347,24.6838,84.5163
505330,17.7018,78.974
824116,27.0018,79.8151
722163,26.7996,82.2041
801109,25.1972,81.1061
281302,26.8879,78.5566
768107,23.4151,82.4528
722153,23.6453,84.4387
246113,29.9779,78.6138
465001,25.305,75.2364
416112,16.8882,74.2891
212212,26.7367,79.7778
626142,11.3797,78.7885
582203,16.1875,76.0109
473332,24.0504,81.1401
576232,18.7307,77.585
760002,19.5667,79.5
607103,11.9579,79.6558
480553,23.8949,78.4837
799203,24.7705,87.7256
143532,27.5929,79.737
844122,25.8136,85.3976
383246,20.8644,74.7819
678612,12.9823,77.8919
141004,32.1698,75.483
400010,18.3667,72.9333
335064,29.9779,75.3912
230125,25.8158,80.9531
208003,25.2845,80.7402
534206,16.731,81.685
690561,9.3504,77.0332
620002,10.6641,78.6306
273404,27.802,80.4925
854312,25.5933,84.023
532216,18.7704,84.1853
177201,31.6602,76.0626
174103,30.7878,76.899
680732,10.1667,76.1833
683106,10.1047,76.3565
713201,23.4996,87.3216
412403,18.8307,74.0537
515124,17.8713,76.6333
799279,20.9927,86.4042
805135,26.2898,79.899
362550,25.1732,76.2476
680652,10.6151,76.9931
802221,23.7546,79.1872
741301,23.4067,88.3686
152021,31.0477,74.8187
534235,16.6,81.3833
577113,14.6475,76.4664
723151,23.4919,88.1856
475335,26.1922,79.406
431520,19.879,75.1
144311,29.5855,76.27
212303,27.3372,78.7106
222180,27.7257,79.1834
324002,25.102,75.7841
695008,8.5225,76.9606
670702,12.5263,75.502
228125,25.0773,77.837
333035,28.2915,75.5798
712705,22.0701,82.4964
222133,24.052,72.7072
781016,26.1334,91.6678
331507,27.7429,74.011
250345,27.8679,75.6173
636202,8.6231,76.853
507134,16.6566,80.5438
689653,9.1968,76.8041
782413,26.2801,91.9409
249145,26.0693,86.1235
321410,25.0495,75.5042
177105,22.2754,69.4615
396350,15.2798,73.9228
673006,11.549,75.7569
326036,26.0409,74.1269
231301,25.9977,80.7666
391750,24.1521,75.005
262727,27.794,79.9083
670006,11.8773,75.3712
768218,22.3233,83.8943
631052,13.4968,79.209
591248,16.7921,75.2428
804426,22.889,88.1349
783393,25.6204,91.3994
441207,20.2881,78.7836
632115,13.2389,80.1627
690533,9.3504,77.0332
689502,25.1825,75.8391
203394,28.2138,78.8822
246483,30.0105,77.7351
210432,27.1736,77.5936
132036,29.6152,76.8496
571248,12.3879,75.5295
502329,20.1754,78.3502
516270,15.0561,79.241
682039,9.9746,76.293
784529,25.8222,83.9444
425111,21.6362,74.5824
458990,24.2658,76.4616
263150,27.0584,78.4228
276202,26.5385,79.8413
641103,11.0187,77.0662
413111,19.4589,75.5532
314030,23.6871,74.0424
631203,13.2166,79.0795
518344,15.7303,77.2371
285126,26.2521,79.1852
484770,23.0011,78.2303
583137,14.6522,75.89
146111,31.4472,75.8162
345031,26.2705,79.3786
205301,26.5191,78.5475
676104,10.9111,75.948
524411,14.0689,79.4673
311023,25.8729,74.7673
854103,25.5756,79.9402
680613,10.6151,76.9931
757018,23.3057,86.9717
626002,8.983,77.7855
722174,23.1715,86.8339
686010,9.5634,76.528
735232,24.7721,80.5247
854303,25.1163,79.3631
574197,8.9138,77.3798
396472,24.768,87.9236
176211,30.5562,78.6663
577204,17.371,75.2256
756038,21.4672,87.0421
486446,26.6191,83.8248
754225,23.8204,82.9211
147103,30.3014,76.457
221716,25.6321,79.6105
391340,31.4841,75.85
673503,12.4214,77.137
229103,28.34,79.1121
251307,29.697,77.1875
613205,10.8841,79.1036
391421,29.4449,77.294
841211,27.1261,81.0038
691011,11.45,75.6833
682022,10.0243,76.3053
400082,19.1247,72.9488
561208,13.6107,77.5174
530049,15.8392,80.9845
125042,29.4141,76.7404
454660,23.2031,75.4495
689581,9.0023,78.1925
835302,25.9302,79.8768
515435,14.7997,77.7182
516259,13.6218,80.1371
171005,30.6391,77.1095
695503,8.8167,77.6069
637103,9.6783,77.2495
501510,17.2226,78.5973
680512,11.0072,76.967
688537,9.7556,76.3278
263139,26.741,78.7252
144403,33.2061,74.1045
606204,12.3128,78.2108
841443,20.4489,81.62
441105,20.7366,77.7657
481551,23.0015,77.8
516432,14.4283,78.6936
402307,17.7425,73.2869
391244,24.639,78.9121
786147,27.5696,95.2973
181224,30.8034,74.437
700121,22.6432,87.9701
713384,20.7261,70.9878
841418,26.3451,81.391
486226,26.863,79.3404
829131,23.7315,82.4473
444402,18.5119,74.7017
600053,12.997,80.0254
630557,9.9402,78.5264
393135,24.5568,74.4377
487441,24.5059,79.2736
209217,25.7663,77.9569
423111,18.7615,75.7093
583278,17.3329,79.411
632504,12.9821,78.7921
812003,25.2631,87.026
474010,26.5621,78.5861
522307,16.3685,80.8072
843325,24.5135,83.0576
845451,25.8306,83.2217
614904,13.878,76.9283
757054,23.3351,76.0416
492013,26.2022,77.4183
828308,24.7755,83.8287
423602,17.7198,75.5251
343039,24.7787,72.2868
600082,13.1171,80.2572
682511,10.5669,72.642
632059,12.2467,79.2254
691304,8.9572,76.9664
751018,28.0706,76.0067
394250,24.2515,78.031
761035,22.2903,83.9501
641654,11.0768,78.0049
362225,20.0861,76.5196
388130,22.5167,72.8833
843315,24.9951,85.6508
768020,21.2669,83.2598
713340,24.7901,83.92
382481,24.696,75.5475
676311,10.8416,75.9998
382732,23.6111,74.366
712302,22.9581,88.1235
686504,19.355,76.5539
742113,24.4385,86.0073
229001,26.797,77.8403
507158,13.8598,79.4128
456222,24.9504,75.5193
673542,13.1438,79.9089
768106,21.2536,84.4952
606806,12.7589,77.611
670612,11.7874,75.7795
465687,24.2138,77.3626
605005,12.5159,80.061
623528,9.1632,78.6452
305926,28.135,78.0006
403102,15.4758,73.9338
571422,13.1896,76.67
574105,32.8091,74.5285
768108,21.5891,84.758
533274,17.1059,80.8524
334402,27.8622,73.3056
281202,27.1449,79.4136
631501,12.8352,79.7001
363110,23.6265,74.9095
638672,10.7413,77.5399
465335,22.9127,75.8563
695005,8.5225,76.9606
403110,15.4841,73.922
828121,23.7762,86.3303
712138,22.8525,83.9883
827012,24.5258,83.1287
695144,8.7333,76.7167
380009,23.0333,72.6181
175104,31.1388,77.7157
